`id,work_year,experience_level,employment_type,job_title,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1332,2025,SE,FT,Research Scientist,USD,248100,CA,0,CA,M
1333,2025,SE,FT,Research Scientist,USD,145900,CA,0,CA,M
1334,2025,SE,FT,Research Engineer,USD,155850,US,0,US,M
1335,2025,SE,FT,Research Engineer,USD,102544,US,0,US,M
1336,2025,MI,FT,Data Scientist,USD,151410,US,100,US,M
1337,2025,MI,FT,Data Scientist,USD,115360,US,100,US,M
1338,2025,MI,FT,Data Engineer,EUR,66531,ES,100,ES,M
1339,2025,MI,FT,Data Engineer,EUR,59020,ES,100,ES,M
1340,2025,SE,FT,Director of Data Science,CAD,125686,CA,50,CA,M
1342,2025,EN,FT,Data Scientist,INR,12767,IN,50,IN,L
1343,2025,SE,FT,Data Scientist,USD,250000,US,0,US,M
1344,2025,SE,FT,Data Scientist,USD,162500,US,0,US,M
1345,2025,SE,FT,Data Scientist,USD,185000,GB,0,GB,M
1346,2025,SE,FT,Data Scientist,USD,120250,GB,0,GB,M
1347,2025,EN,FT,Data Engineer,EUR,26827,DE,100,DE,L
1348,2024,EN,FT,Data Scientist,USD,180000,US,100,US,M
1349,2025,MI,FT,Research Scientist,USD,85000,US,0,US,M
1350,2025,MI,FT,Research Scientist,USD,70000,US,0,US,M
1351,2025,SE,FT,BI Developer,USD,135000,US,100,US,M
1352,2025,SE,FT,BI Developer,USD,100000,US,100,US,M
1353,2025,EX,FT,Data Analytics Manager,USD,155000,US,0,US,M
1354,2025,EX,FT,Data Analytics Manager,USD,140000,US,0,US,M
1355,2025,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
1356,2025,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
1357,2025,SE,FT,Data Engineer,USD,226700,US,0,US,M
1358,2025,SE,FT,Data Engineer,USD,133300,US,0,US,M
1359,2025,SE,FT,Data Scientist,USD,225000,US,100,US,M
1360,2025,SE,FT,Data Scientist,USD,156400,US,100,US,M
1361,2025,SE,FT,Data Engineer,USD,163800,US,0,US,M
1362,2025,SE,FT,Data Engineer,USD,126000,US,0,US,M
1363,2025,SE,FT,Machine Learning Engineer,USD,163800,US,0,US,M
1364,2025,SE,FT,Machine Learning Engineer,USD,126000,US,0,US,M
1365,2025,SE,FT,ML Engineer,USD,220000,US,0,US,M
1366,2025,SE,FT,ML Engineer,USD,150000,US,0,US,M
1367,2025,SE,FT,Data Engineer,USD,145000,US,0,US,M
1368,2025,SE,FT,Data Engineer,USD,115000,US,0,US,M
1369,2025,SE,FT,Data Analytics Manager,USD,204500,US,0,US,M
1370,2025,SE,FT,Data Analytics Manager,USD,138900,US,0,US,M
1371,2025,MI,FT,Data Engineer,USD,162500,US,0,US,M
1372,2025,MI,FT,Data Engineer,USD,130000,US,0,US,M
1373,2025,SE,FT,Data Engineer,USD,150000,US,100,US,M
1374,2025,SE,FT,Data Engineer,USD,107000,US,100,US,M
1375,2025,EX,FT,Data Engineer,USD,175000,US,0,US,M
1376,2025,EX,FT,Data Engineer,USD,110000,US,0,US,M
1377,2025,SE,FT,Data Engineer,USD,226700,US,0,US,M
1378,2025,SE,FT,Data Engineer,USD,133300,US,0,US,M
1379,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
1380,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
1381,2025,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M
1382,2025,SE,FT,Machine Learning Engineer,USD,125000,US,0,US,M
1383,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
1384,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
1385,2025,SE,FT,Data Scientist,USD,225000,US,0,US,M
1386,2025,SE,FT,Data Scientist,USD,156400,US,0,US,M
1387,2024,MI,FT,Research Scientist,USD,23000,IN,100,IN,L
1388,2025,MI,FT,Machine Learning Engineer,USD,110000,US,100,US,L
1389,2025,SE,FT,Data Engineer,USD,265000,US,100,US,M
1390,2025,SE,FT,Data Engineer,USD,182750,US,100,US,M
1391,2025,MI,FT,Data Analyst,USD,130000,US,0,US,M
1392,2025,MI,FT,Data Analyst,USD,100000,US,0,US,M
1393,2025,SE,FT,Data Analyst,USD,153600,US,0,US,M
1394,2025,SE,FT,Data Analyst,USD,106800,US,0,US,M
1395,2025,SE,FT,Data Engineer,USD,137500,US,0,US,M
1396,2025,SE,FT,Data Engineer,USD,81500,US,0,US,M
1397,2025,EX,FT,Head of Data Science,USD,314100,US,0,US,M
1398,2025,EX,FT,Head of Data Science,USD,195800,US,0,US,M
1399,2025,SE,FT,Applied Scientist,USD,205000,US,0,US,M
1400,2025,SE,FT,Applied Scientist,USD,180000,US,0,US,M
1401,2025,SE,FT,Data Scientist,USD,165000,US,100,US,M
1402,2025,SE,FT,Data Scientist,USD,144000,US,100,US,M
1403,2025,EN,FT,BI Developer,USD,160000,US,0,US,M
1404,2025,EN,FT,BI Developer,USD,100000,US,0,US,M
1405,2025,EX,FT,Data Engineer,USD,200000,US,0,US,M
1406,2025,EX,FT,Data Engineer,USD,145000,US,0,US,M
1407,2025,MI,FT,Data Analyst,USD,150000,US,0,US,M
1408,2025,MI,FT,Data Analyst,USD,100000,US,0,US,M
1409,2025,SE,FT,Data Manager,USD,199000,US,0,US,M
1410,2025,SE,FT,Data Manager,USD,112000,US,0,US,M
1411,2025,SE,FT,Data Scientist,USD,105000,US,0,US,M
1412,2025,SE,FT,Data Scientist,USD,70000,US,0,US,M
1414,2025,SE,FT,Data Analyst,USD,180180,US,0,US,M
1415,2025,SE,FT,Data Analyst,USD,106020,US,0,US,M
1416,2025,EN,FT,Data Engineer,USD,160000,US,0,US,M
1417,2025,EN,FT,Data Engineer,USD,135000,US,0,US,M
1418,2025,SE,FT,Data Scientist,USD,183000,US,0,US,M
1419,2025,SE,FT,Data Scientist,USD,134000,US,0,US,M
1420,2025,SE,FT,Machine Learning Engineer,USD,220000,US,0,US,M
1421,2025,SE,FT,Machine Learning Engineer,USD,150000,US,0,US,M
1422,2025,SE,FT,Applied Scientist,USD,350000,US,0,US,L
1423,2025,SE,FT,Applied Scientist,USD,262500,US,0,US,L
1424,2025,SE,FT,Data Analyst,USD,122000,US,0,US,M
1425,2025,SE,FT,Data Analyst,USD,94000,US,0,US,M
1426,2025,SE,FT,Machine Learning Engineer,USD,276000,US,0,US,M
1427,2025,SE,FT,Machine Learning Engineer,USD,184000,US,0,US,M
1428,2025,EX,FT,Data Engineer,USD,310000,US,100,US,M
1429,2025,EX,FT,Data Engineer,USD,239000,US,100,US,M
1430,2025,SE,FT,Data Scientist,USD,225000,US,100,US,M
1431,2025,SE,FT,Data Scientist,USD,156400,US,100,US,M
1432,2025,MI,FT,Machine Learning Engineer,USD,180000,US,100,US,M
1433,2025,MI,FT,Machine Learning Engineer,USD,150000,US,100,US,M
1434,2025,SE,FT,Data Scientist,USD,228000,US,0,US,M
1435,2025,SE,FT,Data Scientist,USD,152000,US,0,US,M
1436,2025,SE,FT,Data Scientist,USD,209450,US,100,US,M
1437,2025,SE,FT,Data Scientist,USD,158677,US,100,US,M
1438,2025,SE,FT,Data Analyst,USD,175000,US,0,US,M
1439,2025,SE,FT,Data Analyst,USD,145000,US,0,US,M
1440,2025,SE,FT,Data Engineer,USD,240000,US,0,US,M
1441,2025,SE,FT,Data Engineer,USD,170000,US,0,US,M
1442,2025,MI,FT,Data Analyst,USD,103200,US,0,US,M
1443,2025,MI,FT,Data Analyst,USD,61200,US,0,US,M
1444,2024,MI,FT,Data Scientist,USD,155000,US,100,US,L
1447,2025,SE,FT,Data Scientist,USD,237000,US,100,US,M
1448,2025,SE,FT,Data Scientist,USD,145000,US,100,US,M
1449,2025,SE,FT,Data Scientist,USD,240000,US,100,US,M
1450,2025,SE,FT,Data Scientist,USD,139000,US,100,US,M
1451,2025,SE,FT,Data Architect,USD,174500,US,0,US,M
1452,2025,SE,FT,Data Architect,USD,113000,US,0,US,M
1453,2025,SE,FT,Data Analyst,USD,130000,US,100,US,M
1454,2025,SE,FT,Data Analyst,USD,87000,US,100,US,M
1455,2025,SE,FT,Data Analyst,USD,160000,US,100,US,M
1456,2025,SE,FT,Data Analyst,USD,108000,US,100,US,M
1457,2025,SE,FT,Data Engineer,USD,165000,US,100,US,M
1458,2025,SE,FT,Data Engineer,USD,107250,US,100,US,M
1459,2025,SE,FT,Data Engineer,USD,300000,US,0,US,M
1460,2025,SE,FT,Data Engineer,USD,119000,US,0,US,M
1461,2025,SE,FT,Data Scientist,USD,285800,US,100,US,M
1462,2025,SE,FT,Data Scientist,USD,154600,US,100,US,M
1463,2025,MI,FT,Head of Data Science,INR,60795,IN,50,IN,L
1465,2025,MI,FT,Data Science Manager,USD,220000,US,0,US,M
1466,2025,MI,FT,Data Science Manager,USD,195000,US,0,US,M
1467,2025,SE,FT,Data Manager,USD,168400,US,0,US,M
1468,2025,SE,FT,Data Manager,USD,105200,US,0,US,M
1469,2025,MI,FT,Data Analyst,USD,206000,US,0,US,M
1470,2025,MI,FT,Data Analyst,USD,160000,US,0,US,M
1471,2025,SE,FT,Analytics Engineer,USD,200000,US,100,US,M
1472,2025,SE,FT,Analytics Engineer,USD,175000,US,100,US,M
1473,2025,SE,FT,Analytics Engineer,USD,231250,US,100,US,M
1474,2025,SE,FT,Analytics Engineer,USD,138750,US,100,US,M
1475,2025,SE,FT,Data Engineer,USD,153000,CA,100,CA,M
1476,2025,SE,FT,Data Engineer,USD,94000,CA,100,CA,M
1477,2025,SE,FT,Data Engineer,USD,240500,US,0,US,L
1478,2025,SE,FT,Data Engineer,USD,123700,US,0,US,L
1479,2025,SE,FT,Data Engineer,USD,160000,US,100,US,M
1480,2025,SE,FT,Data Engineer,USD,90000,US,100,US,M
1481,2025,EN,FT,Data Scientist,USD,124234,US,0,US,M
1482,2025,EN,FT,Data Scientist,USD,74540,US,0,US,M
1483,2025,MI,FT,Data Analyst,USD,109000,US,0,US,M
1484,2025,MI,FT,Data Analyst,USD,79000,US,0,US,M
1485,2024,SE,FT,Machine Learning Engineer,EUR,84053,FR,50,FR,L
1487,2025,SE,FT,Data Scientist,USD,275300,US,100,US,M
1488,2025,SE,FT,Data Scientist,USD,183500,US,100,US,M
1489,2025,SE,FT,Data Scientist,USD,275300,US,100,US,M
1490,2025,SE,FT,Data Scientist,USD,183500,US,100,US,M
1491,2025,SE,FT,Data Analyst,USD,160000,US,100,US,M
1492,2025,SE,FT,Data Analyst,USD,125600,US,100,US,M
1493,2025,SE,FT,Data Engineer,USD,170000,US,0,US,M
1494,2025,SE,FT,Data Engineer,USD,120000,US,0,US,M
1495,2025,SE,FT,Data Engineer,USD,225000,US,0,US,M
1496,2025,SE,FT,Data Engineer,USD,140000,US,0,US,M
1497,2025,SE,FT,Data Analyst,USD,141290,US,0,US,M
1498,2025,SE,FT,Data Analyst,USD,74178,US,0,US,M
1499,2025,SE,FT,Data Scientist,USD,150000,US,0,US,M
1500,2025,SE,FT,Data Scientist,USD,120000,US,0,US,M
1501,2025,SE,FT,Data Engineer,USD,85000,US,100,US,M
1502,2025,SE,FT,Data Engineer,USD,75000,US,100,US,M
1503,2025,SE,FT,Data Engineer,USD,220000,US,0,US,M
1504,2025,SE,FT,Data Engineer,USD,160000,US,0,US,M
1505,2025,SE,FT,Data Engineer,USD,205600,US,100,US,M
1506,2025,SE,FT,Data Engineer,USD,107500,US,100,US,M
1507,2025,MI,FT,Data Engineer,USD,120000,US,0,US,M
1508,2025,MI,FT,Data Engineer,USD,95000,US,0,US,M
1509,2025,SE,FT,Data Engineer,USD,185900,US,0,US,M
1510,2025,SE,FT,Data Engineer,USD,129300,US,0,US,M
1511,2025,SE,FT,Data Engineer,USD,160000,US,100,US,M
1512,2025,SE,FT,Data Engineer,USD,130000,US,100,US,M
1513,2025,EN,FT,Data Scientist,INR,12888,IN,50,IN,S
1514,2025,MI,FT,Data Engineer,USD,250000,US,0,US,M
1515,2025,MI,FT,Data Engineer,USD,175000,US,0,US,M
1516,2025,SE,FT,Data Scientist,USD,136000,US,100,US,M
1517,2025,SE,FT,Data Scientist,USD,104000,US,100,US,M
1518,2025,MI,FT,Data Analyst,USD,80000,US,0,US,M
1519,2025,MI,FT,Data Analyst,USD,52500,US,0,US,M
1520,2025,SE,FT,Data Scientist,USD,110000,US,100,US,M
1521,2025,SE,FT,Data Scientist,USD,84000,US,100,US,M
1522,2025,SE,FT,BI Analyst,USD,125000,US,0,US,M
1523,2025,SE,FT,BI Analyst,USD,110000,US,0,US,M
1524,2025,MI,FT,Data Analyst,USD,90000,US,0,US,M
1525,2025,MI,FT,Data Analyst,USD,80000,US,0,US,M
1526,2025,SE,FT,ML Engineer,USD,200000,US,0,US,M
1527,2025,SE,FT,ML Engineer,USD,135000,US,0,US,M
1528,2024,EN,FT,Business Data Analyst,USD,48000,US,50,US,L
1530,2025,SE,FT,Data Engineer,USD,130000,US,0,US,M
1531,2025,SE,FT,Data Engineer,USD,75000,US,0,US,M
1532,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
1533,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
1534,2025,MI,FT,Data Analyst,USD,150000,US,0,US,M
1535,2025,MI,FT,Data Analyst,USD,100000,US,0,US,M
1536,2025,SE,FT,Data Engineer,USD,226700,US,0,US,M
1537,2025,SE,FT,Data Engineer,USD,133300,US,0,US,M
1538,2025,SE,FT,Data Scientist,USD,190000,US,0,US,M
1539,2025,SE,FT,Data Scientist,USD,165000,US,0,US,M
1540,2025,SE,FT,Data Engineer,USD,170000,US,100,US,M
1541,2025,SE,FT,Data Engineer,USD,150000,US,100,US,M
1542,2025,MI,FT,Data Engineer,USD,150000,US,0,US,M
1543,2025,MI,FT,Data Engineer,USD,130000,US,0,US,M
1544,2025,SE,FT,Data Scientist,USD,225000,US,0,US,M
1545,2025,SE,FT,Data Scientist,USD,156400,US,0,US,M
1546,2025,SE,FT,Computer Vision Engineer,USD,200000,US,100,US,S
1550,2025,MI,FT,Data Analytics Lead,INR,17509,IN,50,SG,M
1551,2025,SE,FT,Data Scientist,USD,257000,US,0,US,M
1552,2025,SE,FT,Data Scientist,USD,134000,US,0,US,M
1555,2025,SE,FT,Data Engineer,USD,205600,US,0,US,L
1556,2025,SE,FT,Data Engineer,USD,105700,US,0,US,L
1557,2025,SE,FT,BI Developer,USD,140000,US,100,US,M
1558,2025,SE,FT,BI Developer,USD,110000,US,100,US,M
1559,2025,SE,FT,Data Science Manager,USD,299500,US,0,US,M
1560,2025,SE,FT,Data Science Manager,USD,245100,US,0,US,M
1561,2025,SE,FT,Research Scientist,USD,210000,US,0,US,M
1562,2025,SE,FT,Research Scientist,USD,151800,US,0,US,M
1564,2025,SE,FT,Data Analyst,EUR,51508,ES,0,ES,M
1565,2025,SE,FT,Data Analyst,EUR,40777,ES,0,ES,M
1566,2025,SE,FT,Data Analyst,EUR,51508,ES,0,ES,M
1567,2025,SE,FT,Data Analyst,EUR,40777,ES,0,ES,M
1568,2025,EN,FT,Data Engineer,USD,160000,US,0,US,M
1569,2025,EN,FT,Data Engineer,USD,135000,US,0,US,M
1570,2025,MI,FT,Data Engineer,USD,120000,US,100,US,M
1571,2025,MI,FT,Data Engineer,USD,95000,US,100,US,M
1572,2025,SE,FT,Data Engineer,USD,250000,US,100,US,M
1573,2025,SE,FT,Data Engineer,USD,63000,US,100,US,M
1574,2025,SE,FT,Data Scientist,USD,237000,US,100,US,M
1575,2025,SE,FT,Data Scientist,USD,145000,US,100,US,M
1576,2025,SE,FT,Data Scientist,USD,130000,US,100,US,M
1577,2025,SE,FT,Data Scientist,USD,90000,US,100,US,M
1578,2025,MI,FT,Data Analyst,USD,120000,US,100,US,M
1579,2025,MI,FT,Data Analyst,USD,100000,US,100,US,M
1580,2025,SE,FT,Data Architect,USD,174500,US,0,US,M
1581,2025,SE,FT,Data Architect,USD,113000,US,0,US,M
1582,2025,MI,FT,Data Scientist,USD,183310,US,0,US,M
1583,2025,MI,FT,Data Scientist,USD,183310,US,0,US,M
1584,2025,SE,FT,Data Analyst,USD,145000,US,100,US,M
1585,2025,SE,FT,Data Analyst,USD,102500,US,100,US,M
1586,2025,SE,FT,Data Scientist,USD,210000,US,0,US,M
1587,2025,SE,FT,Data Scientist,USD,185000,US,0,US,M
1588,2025,SE,FT,Data Architect,USD,174500,US,0,US,M
1589,2025,SE,FT,Data Architect,USD,113000,US,0,US,M
1590,2025,SE,FT,Data Science Consultant,USD,122000,US,0,US,M
1591,2025,SE,FT,Data Science Consultant,USD,94000,US,0,US,M
1592,2025,SE,FT,Data Scientist,USD,220000,US,0,US,M
1593,2025,SE,FT,Data Scientist,USD,146000,US,0,US,M
1594,2025,SE,FT,Data Engineer,USD,300000,US,0,US,M
1595,2025,SE,FT,Data Engineer,USD,130000,US,0,US,M
1597,2024,MI,FT,Computer Vision Engineer,INR,15897,IN,100,IN,M
1598,2025,SE,FT,Data Science Consultant,USD,145000,US,0,US,M
1599,2025,SE,FT,Data Science Consultant,USD,128000,US,0,US,M
1600,2025,SE,FT,Data Scientist,USD,182000,US,0,US,M
1601,2025,SE,FT,Data Scientist,USD,140000,US,0,US,M
1602,2025,SE,FT,Data Engineer,USD,122000,US,0,US,M
1603,2025,SE,FT,Data Engineer,USD,94000,US,0,US,M
1606,2025,EX,FT,Data Scientist,USD,300000,US,0,US,M
1607,2025,EX,FT,Data Scientist,USD,200000,US,0,US,M
1608,2025,MI,FT,Data Analyst,USD,135000,US,0,US,M
1609,2025,MI,FT,Data Analyst,USD,105500,US,0,US,M
1610,2025,SE,FT,Data Engineer,USD,252000,US,0,US,M
1611,2025,SE,FT,Data Engineer,USD,129000,US,0,US,M
1612,2024,MI,FT,Data Scientist,USD,110000,US,100,US,L
1613,2025,SE,FT,Data Scientist,USD,136000,US,100,US,M
1614,2025,SE,FT,Data Scientist,USD,104000,US,100,US,M
1615,2025,SE,FT,Data Scientist,USD,168000,US,100,US,M
1616,2025,SE,FT,Data Scientist,USD,130000,US,100,US,M
1617,2025,MI,FT,Data Analyst,GBP,78990,GB,0,GB,M
1618,2025,MI,FT,Data Analyst,GBP,43809,GB,0,GB,M
1619,2025,MI,FT,Data Engineer,USD,120000,US,0,US,M
1620,2025,MI,FT,Data Engineer,USD,95000,US,0,US,M
1621,2025,SE,FT,Data Scientist,USD,153400,US,0,US,M
1622,2025,SE,FT,Data Scientist,USD,122700,US,0,US,M
1623,2025,SE,FT,Data Scientist,USD,185000,US,0,US,M
1624,2025,SE,FT,Data Scientist,USD,160000,US,0,US,M
1625,2025,SE,FT,Data Scientist,USD,205000,US,100,US,M
1626,2025,SE,FT,Data Scientist,USD,185000,US,100,US,M
1627,2025,SE,FT,Machine Learning Engineer,USD,204500,US,0,US,M
1628,2025,SE,FT,Machine Learning Engineer,USD,142200,US,0,US,M
1629,2025,MI,FT,Machine Learning Engineer,USD,145000,US,0,US,M
1630,2025,MI,FT,Machine Learning Engineer,USD,87000,US,0,US,M
1631,2025,EN,FT,Data Scientist,USD,50000,IN,100,US,M
1632,2025,SE,FT,ML Engineer,USD,234100,US,100,US,M
1633,2025,SE,FT,ML Engineer,USD,203500,US,100,US,M
1634,2025,SE,FT,Data Scientist,USD,223800,US,0,US,M
1635,2025,SE,FT,Data Scientist,USD,172100,US,0,US,M
1636,2025,SE,FT,Data Scientist,USD,180000,US,0,US,M
1637,2025,SE,FT,Data Scientist,USD,150000,US,0,US,M
1638,2025,SE,FT,Data Engineer,USD,232200,US,100,US,M
1639,2025,SE,FT,Data Engineer,USD,167200,US,100,US,M
1640,2025,SE,FT,BI Developer,USD,197000,US,0,US,M
1641,2025,SE,FT,BI Developer,USD,106000,US,0,US,M
1642,2025,SE,FT,Research Scientist,USD,180000,US,0,US,M
1643,2025,SE,FT,Research Scientist,USD,145000,US,0,US,M
1644,2025,SE,FT,Data Lead,USD,225000,US,0,US,M
1645,2025,SE,FT,Data Lead,USD,200000,US,0,US,M
1646,2025,SE,FT,Data Engineer,USD,170000,US,100,US,M
1647,2025,SE,FT,Data Engineer,USD,114000,US,100,US,M
1648,2025,SE,FT,Data Engineer,USD,291500,US,0,US,M
1649,2025,SE,FT,Data Engineer,USD,180000,US,0,US,M
1650,2025,EX,FT,Data Engineer,USD,196200,US,0,US,M
1651,2025,EX,FT,Data Engineer,USD,150900,US,0,US,M
1652,2025,SE,FT,Data Scientist,USD,168400,US,0,US,M
1653,2025,SE,FT,Data Scientist,USD,105200,US,0,US,M
1654,2025,MI,FT,Data Engineer,USD,95000,ES,100,ES,M
1655,2025,MI,FT,Data Engineer,USD,80000,ES,100,ES,M
1656,2025,MI,FT,Data Analyst,USD,116000,US,0,US,M
1657,2025,MI,FT,Data Analyst,USD,72000,US,0,US,M
1658,2025,SE,FT,Analytics Engineer,USD,207000,US,0,US,M
1659,2025,SE,FT,Analytics Engineer,USD,167000,US,0,US,M
1660,2025,SE,FT,Machine Learning Engineer,USD,145000,US,0,US,M
1661,2025,SE,FT,Machine Learning Engineer,USD,135000,US,0,US,M
1662,2025,MI,FT,Data Engineer,USD,105000,US,0,US,M
1663,2025,MI,FT,Data Engineer,USD,70000,US,0,US,M
1664,2025,SE,FT,Data Architect,USD,180000,US,100,US,M
1665,2025,SE,FT,Data Architect,USD,115000,US,100,US,M
1666,2025,SE,FT,Data Engineer,USD,133800,US,100,US,M
1667,2025,SE,FT,Data Engineer,USD,96100,US,100,US,M
1668,2025,MI,FT,Data Analyst,USD,120000,US,0,US,M
1669,2025,MI,FT,Data Analyst,USD,80000,US,0,US,M
1670,2025,SE,FT,Data Science Engineer,USD,140000,US,0,US,M
1671,2025,SE,FT,Data Science Engineer,USD,100000,US,0,US,M
1672,2025,SE,FT,Research Scientist,USD,150000,US,0,US,M
1673,2025,SE,FT,Research Scientist,USD,120000,US,0,US,M
1674,2025,SE,FT,Cloud Database Engineer,USD,140000,US,100,US,M
1675,2025,SE,FT,Cloud Database Engineer,USD,115000,US,100,US,M
1676,2025,SE,FT,Data Science Manager,USD,297300,US,100,US,M
1677,2025,SE,FT,Data Science Manager,USD,198200,US,100,US,M
1678,2025,SE,FT,Data Scientist,USD,297300,US,100,US,M
1679,2025,SE,FT,Data Scientist,USD,198200,US,100,US,M
1680,2025,SE,FT,Data Engineer,USD,202000,US,100,US,M
1681,2025,SE,FT,Data Engineer,USD,135000,US,100,US,M
1682,2025,SE,FT,Data Scientist,USD,110000,US,100,US,M
1683,2025,SE,FT,Data Scientist,USD,84000,US,100,US,M
1684,2025,MI,FT,Machine Learning Engineer,USD,219000,US,50,US,L
1685,2025,SE,FT,Applied Scientist,USD,230000,US,100,US,M
1686,2025,SE,FT,Applied Scientist,USD,196000,US,100,US,M
1687,2025,SE,FT,BI Developer,USD,140000,US,100,US,M
1688,2025,SE,FT,BI Developer,USD,110000,US,100,US,M
1689,2025,MI,FT,Data Analyst,USD,150000,US,0,US,M
1690,2025,MI,FT,Data Analyst,USD,100000,US,0,US,M
1691,2025,SE,FT,Data Engineer,USD,160000,US,0,US,M
1692,2025,SE,FT,Data Engineer,USD,110000,US,0,US,M
1693,2025,SE,FT,Data Scientist,USD,185900,US,0,US,M
1694,2025,SE,FT,Data Scientist,USD,129300,US,0,US,M
1695,2025,SE,FT,Applied Scientist,USD,126100,US,0,US,L
1696,2025,SE,FT,Applied Scientist,USD,72000,US,0,US,L
1697,2025,SE,FT,Data Engineer,USD,170000,US,100,US,M
1698,2025,SE,FT,Data Engineer,USD,150000,US,100,US,M
1699,2025,MI,FT,Machine Learning Engineer,USD,175000,US,100,US,M
1700,2025,MI,FT,Machine Learning Engineer,USD,140000,US,100,US,M
1701,2025,SE,FT,Data Analyst,USD,240500,US,0,US,M
1702,2025,SE,FT,Data Analyst,USD,137500,US,0,US,M
1703,2025,MI,FT,Data Scientist,USD,187500,US,0,US,M
1704,2025,MI,FT,Data Scientist,USD,165000,US,0,US,M
1705,2025,MI,FT,Machine Learning Research Engineer,GBP,72914,GB,0,GB,L
1706,2024,EN,PT,Data Analyst,EUR,25216,ES,100,US,L
1707,2025,SE,FT,Research Scientist,USD,210000,US,0,US,M
1708,2025,SE,FT,Research Scientist,USD,165750,US,0,US,M
1709,2025,SE,FT,Machine Learning Scientist,USD,225000,US,100,US,M
1710,2025,SE,FT,Machine Learning Scientist,USD,165750,US,100,US,M
1711,2025,MI,FT,Machine Learning Engineer,GBP,109006,GB,0,GB,M
1712,2025,MI,FT,Machine Learning Engineer,GBP,67141,GB,0,GB,M
1713,2025,SE,FT,Data Scientist,USD,135000,US,100,US,M
1714,2025,SE,FT,Data Scientist,USD,115000,US,100,US,M
1715,2025,SE,FT,NLP Engineer,USD,275000,US,0,US,M
1716,2025,SE,FT,NLP Engineer,USD,175000,US,0,US,M
1717,2025,SE,FT,Data Scientist,USD,170000,US,100,US,M
1718,2025,SE,FT,Data Scientist,USD,140000,US,100,US,M
1719,2025,SE,FT,Data Engineer,USD,175308,US,0,US,M
1720,2025,SE,FT,Data Engineer,USD,100706,US,0,US,M
1721,2025,SE,FT,NLP Engineer,USD,235000,US,0,US,M
1722,2025,SE,FT,NLP Engineer,USD,135000,US,0,US,M
1723,2025,SE,FT,Data Engineer,USD,310000,US,0,US,M
1724,2025,SE,FT,Data Engineer,USD,229000,US,0,US,M
1725,2025,SE,FT,ML Engineer,USD,289076,US,0,US,M
1726,2025,SE,FT,ML Engineer,USD,202353,US,0,US,M
1729,2025,MI,FT,Research Engineer,USD,120000,US,100,US,M
1730,2025,MI,FT,Research Engineer,USD,100000,US,100,US,M
1731,2025,SE,FT,Data Engineer,USD,226700,US,0,US,M
1732,2025,SE,FT,Data Engineer,USD,133300,US,0,US,M
1733,2025,SE,FT,Data Analyst,USD,125000,US,0,US,M
1734,2025,SE,FT,Data Analyst,USD,85000,US,0,US,M
1735,2025,SE,FT,Data Analyst,USD,130000,US,100,US,M
1736,2025,SE,FT,Data Analyst,USD,80000,US,100,US,M
1737,2025,MI,FT,Data Engineer,USD,120000,US,0,US,M
1738,2025,MI,FT,Data Engineer,USD,100000,US,0,US,M
1739,2023,SE,FT,Data Scientist,INR,54094,IN,100,IN,L
1740,2024,MI,FT,Business Data Analyst,INR,18314,IN,50,IN,L
1741,2025,SE,FT,Data Engineer,USD,231250,US,100,US,M
1742,2025,SE,FT,Data Engineer,USD,138750,US,100,US,M
1743,2025,SE,FT,Data Engineer,USD,199000,US,0,US,M
1744,2025,SE,FT,Data Engineer,USD,162000,US,0,US,M
1745,2025,EN,FT,Data Engineer,USD,160000,US,0,US,M
1746,2025,EN,FT,Data Engineer,USD,135000,US,0,US,M
1747,2024,EN,FT,Data Scientist,USD,100000,US,100,US,M
1748,2025,SE,FT,Research Scientist,USD,200000,US,0,US,M
1749,2025,SE,FT,Research Scientist,USD,150000,US,0,US,M
1750,2025,EN,FT,Research Engineer,USD,160000,US,0,US,M
1751,2025,EN,FT,Research Engineer,USD,120000,US,0,US,M
1752,2025,SE,FT,Research Scientist,USD,250000,US,0,US,M
1753,2025,SE,FT,Research Scientist,USD,200000,US,0,US,M
1754,2025,EN,FT,Deep Learning Engineer,USD,150000,US,0,US,M
1755,2025,EN,FT,Deep Learning Engineer,USD,120000,US,0,US,M
1756,2025,SE,FT,Research Engineer,USD,150000,US,0,US,M
1757,2025,SE,FT,Research Engineer,USD,100000,US,0,US,M
1759,2025,SE,FT,Data Scientist,USD,272550,US,0,US,M
1760,2025,SE,FT,Data Scientist,USD,198200,US,0,US,M
1761,2025,SE,FT,Data Scientist,USD,182000,US,0,US,M
1762,2025,SE,FT,Data Scientist,USD,140000,US,0,US,M
1763,2025,SE,FT,Data Engineer,USD,200000,US,0,US,M
1764,2025,SE,FT,Data Engineer,USD,160000,US,0,US,M
